year,sum,variable,timescale,region
2001,0.32400000000000007,BA_Total,yearly,NZ
2002,0.006,BA_Total,yearly,NZ
2003,0.043000000000000003,BA_Total,yearly,NZ
2004,0.03,BA_Total,yearly,NZ
2005,0.0,BA_Total,yearly,NZ
2006,0.16999999999999998,BA_Total,yearly,NZ
2007,0.161,BA_Total,yearly,NZ
2008,0.044,BA_Total,yearly,NZ
2009,0.006,BA_Total,yearly,NZ
2010,0.057,BA_Total,yearly,NZ
2011,0.043000000000000003,BA_Total,yearly,NZ
2012,0.021,BA_Total,yearly,NZ
2013,0.14100000000000001,BA_Total,yearly,NZ
2014,0.038,BA_Total,yearly,NZ
2015,0.047,BA_Total,yearly,NZ
2016,0.298,BA_Total,yearly,NZ
2017,0.167,BA_Total,yearly,NZ
2018,0.022000000000000002,BA_Total,yearly,NZ
2019,0.255,BA_Total,yearly,NZ
2020,0.41600000000000004,BA_Total,yearly,NZ
2021,0.14200000000000002,BA_Total,yearly,NZ
2022,0.034,BA_Total,yearly,NZ
2023,0.022000000000000002,BA_Total,yearly,NZ
2024,0.021,BA_Total,yearly,NZ
